"id";"reg";"mil";"sex";"age";"mat";"ins";"csp";"nbp";"pvr";"rev"
10291;"CE";"urbain";"femme";67;"veuf";"aucun";"retraité";1;FALSE;11044
10292;"CE";"urbain";"homme";77;"celibataire";"secondaire";"retraité";2;FALSE;6787
10293;"CE";"urbain";"homme";45;"marie";"aucun";"ouvrier";6;TRUE;2026
10294;"CE";"rural";"homme";83;"marie";"aucun";"agriculteur";2;FALSE;4065
10295;"CE";"rural";"homme";84;"marie";"aucun";"inactif";3;FALSE;3942
10296;"CE";"rural";"homme";72;"marie";"aucun";"retraité";2;FALSE;3675
10297;"CE";"rural";"homme";53;"marie";"primaire";"indépendant";5;FALSE;4695
10298;"CE";"rural";"homme";40;"marie";"secondaire";"ouvrier";5;FALSE;2825
10299;"CE";"rural";"homme";29;"marie";"secondaire";"employé";3;FALSE;5627
10300;"CE";"rural";"homme";70;"marie";"primaire";"retraité";3;FALSE;3005
10301;"CE";"rural";"femme";83;"veuf";"aucun";"inactif";1;FALSE;4755
10302;"CE";"rural";"homme";62;"marie";"primaire";"agriculteur";2;FALSE;5154
10303;"CE";"rural";"homme";67;"marie";"primaire";"ouvrier";2;FALSE;4955
10304;"CE";"rural";"homme";39;"marie";"secondaire";"ouvrier";5;FALSE;3221
10305;"CE";"rural";"femme";79;"veuf";"aucun";"inactif";1;FALSE;5862
10306;"CE";"rural";"homme";78;"marie";"aucun";"ouvrier";7;FALSE;3021
10307;"CE";"rural";"femme";33;"marie";"primaire";"agriculteur";5;TRUE;1943
10308;"CE";"rural";"femme";63;"marie";"primaire";"inactif";3;FALSE;4541
10310;"CE";"rural";"homme";47;"marie";"primaire";"inactif";2;FALSE;5217
10311;"CE";"rural";"homme";35;"marie";"primaire";"inactif";4;FALSE;3812
10312;"CE";"rural";"homme";41;"marie";"primaire";"ouvrier";6;FALSE;2672
10313;"CE";"rural";"femme";50;"divorce";"aucun";"inactif";3;TRUE;2093
10314;"CE";"rural";"femme";31;"marie";"primaire";"inactif";3;FALSE;3547
10315;"CE";"rural";"homme";78;"marie";"aucun";"agriculteur";3;FALSE;5019
10316;"CE";"rural";"homme";67;"marie";"aucun";"agriculteur";6;FALSE;4923
10317;"CE";"rural";"homme";51;"marie";"primaire";"ouvrier";6;FALSE;3641
10318;"CE";"rural";"homme";67;"marie";"aucun";"indépendant";4;FALSE;2491
10319;"CE";"rural";"homme";38;"marie";"primaire";"ouvrier";4;TRUE;2128
10320;"CE";"rural";"femme";78;"veuf";"aucun";"inactif";2;FALSE;9415
10321;"CE";"rural";"femme";36;"marie";"secondaire";"inactif";3;FALSE;7595
10322;"CE";"rural";"homme";65;"marie";"aucun";"indépendant";5;FALSE;2225
10323;"CE";"rural";"femme";63;"celibataire";"primaire";"inactif";1;FALSE;12080
10324;"CE";"rural";"homme";69;"marie";"primaire";"retraité";3;FALSE;5630
10325;"CE";"rural";"homme";63;"marie";"primaire";"employé";2;FALSE;3464
10326;"CE";"rural";"femme";61;"veuf";"aucun";"inactif";3;FALSE;5974
10327;"CE";"rural";"homme";39;"marie";"secondaire";"employé";5;FALSE;3650
10328;"CE";"rural";"femme";65;"veuf";"aucun";"inactif";2;FALSE;3458
10329;"CE";"rural";"femme";37;"marie";"secondaire";"inactif";5;FALSE;2491
10330;"CE";"rural";"homme";43;"marie";"secondaire";"indépendant";5;FALSE;3613
10331;"CE";"rural";"homme";60;"marie";"primaire";"employé";5;FALSE;8426
10332;"CE";"rural";"homme";72;"marie";"primaire";"cadre";2;FALSE;9067
10333;"CE";"rural";"homme";79;"marie";"aucun";"retraité";4;FALSE;3169
10334;"CE";"rural";"homme";53;"marie";"aucun";"ouvrier";6;FALSE;4619
10335;"CE";"rural";"femme";40;"marie";"aucun";"inactif";5;TRUE;2221
10336;"CE";"rural";"homme";51;"marie";"secondaire";"employé";6;FALSE;6165
10337;"CE";"rural";"homme";63;"marie";"primaire";"retraité";7;FALSE;4229
10338;"CE";"rural";"homme";66;"marie";"secondaire";"retraité";6;FALSE;10776
10339;"CE";"rural";"homme";33;"marie";"secondaire";"ouvrier";4;FALSE;5001
10340;"CE";"rural";"homme";31;"marie";"secondaire";"employé";3;FALSE;3664
10341;"CE";"rural";"homme";51;"marie";"primaire";"ouvrier";5;FALSE;3688
10342;"CE";"urbain";"femme";43;"divorce";"aucun";"chomeur";3;FALSE;4935
10343;"CE";"urbain";"femme";35;"divorce";"primaire";"inactif";3;FALSE;3158
10344;"CE";"urbain";"homme";47;"marie";"aucun";"indépendant";6;FALSE;12277
10345;"CE";"urbain";"homme";64;"marie";"supérieur";"retraité";3;FALSE;7238
10346;"CE";"urbain";"homme";51;"marie";"primaire";"inactif";5;FALSE;2787
10347;"CE";"urbain";"femme";53;"veuf";"aucun";"ouvrier";4;FALSE;5479
10348;"CE";"urbain";"femme";41;"marie";"aucun";"ouvrier";4;TRUE;1973
10349;"CE";"urbain";"femme";65;"veuf";"aucun";"retraité";1;FALSE;6006
10350;"CE";"urbain";"femme";64;"veuf";"aucun";"inactif";3;FALSE;4714
10351;"CE";"urbain";"homme";55;"marie";"secondaire";"ouvrier";7;FALSE;3318
10352;"CE";"urbain";"femme";57;"veuf";"aucun";"inactif";1;FALSE;5288
10353;"CE";"urbain";"femme";60;"divorce";"primaire";"retraité";4;FALSE;6765
10354;"CE";"rural";"homme";56;"marie";"secondaire";"employé";7;FALSE;3388
10355;"CE";"rural";"homme";79;"veuf";"primaire";"agriculteur";2;FALSE;5178
10356;"CE";"rural";"homme";46;"marie";"primaire";"employé";4;FALSE;2556
10357;"CE";"rural";"homme";57;"marie";"primaire";"retraité";5;FALSE;4501
10358;"CE";"rural";"homme";52;"marie";"primaire";"employé";7;FALSE;3264
10359;"CE";"rural";"homme";50;"marie";"primaire";"ouvrier";6;FALSE;2697
10360;"CE";"rural";"homme";80;"marie";"primaire";"retraité";2;FALSE;4025
10361;"CE";"rural";"homme";67;"marie";"primaire";"agriculteur";2;FALSE;3200
10362;"CE";"rural";"femme";58;"veuf";"primaire";"inactif";4;FALSE;3820
10363;"CE";"rural";"homme";41;"marie";"supérieur";"cadre";2;FALSE;6756
10364;"CE";"rural";"femme";47;"veuf";"aucun";"inactif";3;FALSE;4532
10365;"CE";"rural";"homme";75;"marie";"secondaire";"agriculteur";2;FALSE;5588
10366;"CE";"rural";"homme";62;"marie";"aucun";"retraité";2;FALSE;9003
10367;"CE";"rural";"homme";52;"marie";"secondaire";"cadre";6;FALSE;3435
10368;"CE";"rural";"femme";55;"marie";"aucun";"inactif";1;FALSE;7606
10369;"CE";"rural";"femme";78;"veuf";"aucun";"inactif";2;FALSE;3486
10370;"CE";"rural";"homme";60;"marie";"primaire";"ouvrier";2;FALSE;3644
10371;"CE";"rural";"homme";62;"marie";"primaire";"ouvrier";4;FALSE;4580
10372;"CE";"rural";"homme";44;"marie";"secondaire";"agriculteur";5;FALSE;4764
10373;"CE";"rural";"homme";69;"marie";"aucun";"retraité";2;FALSE;7277
10374;"CE";"rural";"homme";35;"marie";"supérieur";"employé";2;FALSE;7885
10375;"CE";"rural";"homme";86;"marie";"aucun";"agriculteur";2;FALSE;3881
10376;"CE";"rural";"homme";34;"marie";"secondaire";"ouvrier";4;TRUE;2025
10377;"CE";"rural";"femme";81;"veuf";"aucun";"inactif";2;FALSE;3055
10378;"CE";"rural";"femme";54;"marie";"aucun";"inactif";4;FALSE;11001
10379;"CE";"rural";"homme";69;"marie";"aucun";"retraité";3;FALSE;7255
10380;"CE";"rural";"homme";60;"marie";"primaire";"retraité";4;FALSE;4488
10381;"CE";"rural";"femme";71;"veuf";"aucun";"inactif";1;FALSE;4641
10382;"CE";"rural";"femme";71;"veuf";"aucun";"inactif";2;FALSE;4418
10383;"CE";"rural";"homme";60;"marie";"primaire";"ouvrier";3;FALSE;6591
10384;"CE";"rural";"homme";55;"marie";"secondaire";"cadre";6;FALSE;3767
10385;"CE";"rural";"homme";57;"marie";"primaire";"inactif";7;FALSE;3061
10386;"CE";"rural";"homme";41;"marie";"primaire";"agriculteur";3;FALSE;3616
10387;"CE";"rural";"homme";46;"marie";"primaire";"inactif";5;FALSE;5355
10388;"CE";"rural";"femme";79;"veuf";"aucun";"inactif";2;FALSE;2592
10389;"CE";"rural";"homme";31;"marie";"secondaire";"inactif";2;FALSE;11629
10390;"CE";"rural";"homme";68;"marie";"primaire";"retraité";2;FALSE;79350
10391;"CE";"rural";"homme";34;"marie";"primaire";"ouvrier";3;FALSE;2264
10392;"CE";"rural";"homme";71;"marie";"primaire";"retraité";2;FALSE;4978
10393;"CE";"rural";"homme";70;"marie";"primaire";"retraité";7;FALSE;4192
10394;"CE";"rural";"femme";63;"marie";"aucun";"inactif";1;FALSE;7627
10395;"CE";"rural";"femme";52;"marie";"aucun";"inactif";3;FALSE;7865
10396;"CE";"rural";"femme";44;"marie";"primaire";"inactif";5;FALSE;5153
10397;"CE";"rural";"homme";46;"marie";"primaire";"ouvrier";5;FALSE;4113
10398;"CE";"rural";"femme";35;"marie";"primaire";"inactif";4;FALSE;4971
10399;"CE";"rural";"femme";39;"marie";"primaire";"inactif";4;FALSE;7011
10400;"CE";"rural";"homme";34;"marie";"primaire";"ouvrier";3;FALSE;3819
10401;"CE";"rural";"femme";48;"marie";"aucun";"inactif";5;FALSE;7083
10402;"CE";"rural";"homme";54;"marie";"secondaire";"ouvrier";6;FALSE;3619
10403;"CE";"rural";"femme";83;"veuf";"aucun";"inactif";2;FALSE;3188
10404;"CE";"rural";"femme";56;"veuf";"aucun";"inactif";3;FALSE;9385
10405;"CE";"rural";"homme";45;"marie";"secondaire";"employé";6;FALSE;3846
10406;"CE";"rural";"femme";78;"veuf";"aucun";"inactif";2;FALSE;2856
10407;"CE";"rural";"femme";46;"veuf";"aucun";"inactif";2;FALSE;3898
10408;"CE";"rural";"homme";59;"marie";"secondaire";"employé";5;FALSE;5140
10409;"CE";"rural";"homme";46;"marie";"secondaire";"agriculteur";7;TRUE;2033
10410;"CE";"rural";"homme";57;"marie";"primaire";"ouvrier";2;FALSE;8193
10411;"CE";"rural";"homme";46;"marie";"secondaire";"employé";7;FALSE;4880
10412;"CE";"rural";"homme";65;"marie";"primaire";"retraité";4;FALSE;5179
10413;"CE";"rural";"femme";63;"veuf";"aucun";"inactif";2;FALSE;7210
10414;"CE";"rural";"homme";37;"marie";"primaire";"ouvrier";2;FALSE;7969
10416;"CE";"rural";"homme";67;"marie";"secondaire";"agriculteur";2;FALSE;7987
10417;"CE";"rural";"homme";39;"marie";"secondaire";"agriculteur";4;FALSE;6725
10418;"CE";"rural";"femme";60;"veuf";"primaire";"inactif";1;FALSE;14965
10419;"CE";"rural";"homme";55;"marie";"aucun";"ouvrier";7;FALSE;3287
10420;"CE";"rural";"femme";66;"marie";"aucun";"inactif";2;FALSE;5474
10421;"CE";"rural";"homme";67;"marie";"primaire";"retraité";4;FALSE;2621
10422;"CE";"rural";"femme";23;"marie";"aucun";"inactif";2;FALSE;6902
10423;"CE";"rural";"homme";36;"marie";"primaire";"ouvrier";3;TRUE;1778
10424;"CE";"rural";"homme";77;"marie";"aucun";"agriculteur";2;FALSE;5351
10425;"CE";"rural";"homme";47;"marie";"primaire";"ouvrier";2;FALSE;2750
10426;"CE";"urbain";"homme";44;"marie";"secondaire";"ouvrier";6;FALSE;2763
10427;"CE";"urbain";"homme";57;"marie";"primaire";"inactif";3;FALSE;3235
10428;"CE";"urbain";"homme";58;"marie";"primaire";"retraité";2;FALSE;7012
10429;"CE";"urbain";"homme";53;"marie";"primaire";"agriculteur";7;TRUE;1982
10430;"CE";"urbain";"homme";65;"marie";"primaire";"retraité";5;FALSE;3304
10431;"CE";"urbain";"femme";76;"veuf";"primaire";"inactif";2;FALSE;3055
10432;"CE";"urbain";"homme";58;"marie";"secondaire";"employé";7;FALSE;3396
10433;"CE";"urbain";"femme";58;"marie";"aucun";"inactif";2;FALSE;6369
10434;"CE";"urbain";"homme";50;"marie";"primaire";"ouvrier";5;FALSE;4528
10435;"CE";"urbain";"homme";38;"marie";"aucun";"agriculteur";7;TRUE;2041
10436;"CE";"urbain";"homme";45;"marie";"primaire";"ouvrier";5;FALSE;3228
10437;"CE";"urbain";"homme";62;"marie";"primaire";"ouvrier";6;FALSE;2778
10438;"CE";"urbain";"femme";34;"marie";"secondaire";"inactif";5;FALSE;5360
10439;"CE";"urbain";"homme";76;"marie";"aucun";"inactif";2;FALSE;9081
10440;"CE";"urbain";"homme";51;"marie";"primaire";"indépendant";6;FALSE;3508
10441;"CE";"urbain";"femme";63;"veuf";"primaire";"inactif";2;FALSE;6762
10442;"CE";"urbain";"homme";62;"marie";"primaire";"retraité";3;FALSE;11005
10443;"CE";"urbain";"homme";53;"marie";"primaire";"agriculteur";2;FALSE;4807
10444;"CE";"urbain";"homme";51;"marie";"secondaire";"cadre";6;FALSE;4078
10445;"CE";"urbain";"femme";67;"veuf";"aucun";"inactif";3;FALSE;3516
10446;"CE";"urbain";"homme";60;"marie";"primaire";"retraité";5;FALSE;3437
10447;"CE";"urbain";"femme";64;"veuf";"secondaire";"inactif";4;FALSE;5639
10448;"CE";"urbain";"homme";59;"marie";"primaire";"ouvrier";4;FALSE;5229
10449;"CE";"urbain";"homme";44;"marie";"secondaire";"ouvrier";5;FALSE;2823
10450;"CE";"rural";"homme";34;"marie";"primaire";"ouvrier";3;FALSE;4007
10451;"CE";"rural";"homme";54;"marie";"primaire";"agriculteur";7;FALSE;3654
10452;"CE";"rural";"femme";44;"veuf";"primaire";"employé";4;FALSE;3257
10453;"CE";"rural";"homme";48;"marie";"primaire";"employé";7;FALSE;3320
10454;"CE";"rural";"homme";60;"marie";"primaire";"retraité";4;FALSE;5051
10455;"CE";"rural";"homme";32;"marie";"secondaire";"agriculteur";4;FALSE;5319
10456;"CE";"rural";"homme";72;"marie";"primaire";"inactif";2;FALSE;7725
10457;"CE";"rural";"homme";39;"marie";"primaire";"ouvrier";6;FALSE;4401
10458;"CE";"rural";"homme";61;"marie";"aucun";"inactif";4;FALSE;5641
10459;"CE";"rural";"homme";38;"marie";"primaire";"employé";5;FALSE;4622
10460;"CE";"rural";"homme";55;"marie";"aucun";"ouvrier";4;FALSE;4875
10461;"CE";"rural";"homme";40;"marie";"primaire";"ouvrier";5;TRUE;2165
10462;"CE";"rural";"homme";44;"marie";"primaire";"ouvrier";12;FALSE;2466
10463;"CE";"rural";"femme";35;"marie";"secondaire";"ouvrier";3;FALSE;4819
10464;"CE";"rural";"homme";55;"marie";"secondaire";"inactif";5;FALSE;8362
10465;"CE";"rural";"homme";37;"marie";"primaire";"ouvrier";4;FALSE;12948
10466;"CE";"rural";"homme";58;"marie";"primaire";"employé";6;FALSE;4333
10467;"CE";"rural";"homme";34;"marie";"secondaire";"employé";5;TRUE;1495
10468;"CE";"rural";"homme";33;"marie";"supérieur";"ouvrier";10;TRUE;1916
10469;"CE";"rural";"homme";52;"marie";"primaire";"ouvrier";8;FALSE;2821
10470;"CE";"rural";"homme";54;"marie";"primaire";"agriculteur";7;TRUE;1939
10471;"CE";"rural";"homme";39;"marie";"secondaire";"ouvrier";7;TRUE;2157
10472;"CE";"rural";"homme";62;"marie";"aucun";"agriculteur";4;FALSE;3602
10473;"CE";"rural";"homme";64;"marie";"aucun";"agriculteur";5;FALSE;2896
10474;"CE";"urbain";"homme";41;"marie";"primaire";"employé";4;FALSE;3813
10475;"CE";"urbain";"homme";65;"marie";"secondaire";"employé";5;FALSE;5428
10476;"CE";"urbain";"homme";59;"marie";"primaire";"cadre";4;FALSE;6365
10477;"CE";"urbain";"homme";76;"marie";"supérieur";"retraité";2;FALSE;7609
10478;"CE";"urbain";"homme";54;"marie";"secondaire";"agriculteur";4;FALSE;4855
10479;"CE";"urbain";"femme";55;"marie";"aucun";"inactif";4;FALSE;5675
10480;"CE";"urbain";"homme";55;"marie";"secondaire";"ouvrier";5;TRUE;2625
10481;"CE";"urbain";"homme";37;"marie";"supérieur";"cadre";4;FALSE;5548
10482;"CE";"urbain";"homme";62;"marie";"secondaire";"retraité";2;FALSE;7881
10483;"CE";"urbain";"homme";56;"marie";"supérieur";"cadre";5;FALSE;5101
10484;"CE";"urbain";"homme";67;"marie";"supérieur";"retraité";3;FALSE;8488
10485;"CE";"urbain";"homme";31;"celibataire";"secondaire";"indépendant";4;FALSE;3960
10486;"CE";"urbain";"homme";55;"marie";"supérieur";"cadre";4;FALSE;6792
10487;"CE";"urbain";"homme";42;"marie";"secondaire";"employé";5;FALSE;4097
10488;"CE";"urbain";"homme";54;"marie";"primaire";"indépendant";3;FALSE;6392
10489;"CE";"urbain";"homme";49;"marie";"primaire";"indépendant";5;FALSE;3202
10490;"CE";"urbain";"femme";90;"veuf";"aucun";"inactif";2;FALSE;5696
10491;"CE";"urbain";"femme";79;"veuf";"aucun";"inactif";1;FALSE;9267
10492;"CE";"urbain";"homme";53;"marie";"primaire";"employé";5;FALSE;5357
10493;"CE";"urbain";"homme";56;"marie";"secondaire";"employé";4;FALSE;7099
10494;"CE";"urbain";"homme";76;"marie";"secondaire";"retraité";2;FALSE;10883
10495;"CE";"urbain";"homme";41;"marie";"secondaire";"ouvrier";3;FALSE;4857
10496;"CE";"urbain";"femme";64;"veuf";"aucun";"inactif";2;FALSE;4148
10497;"CE";"urbain";"homme";76;"marie";"secondaire";"retraité";2;FALSE;9007
10498;"CE";"urbain";"homme";42;"marie";"primaire";"agriculteur";5;TRUE;2443
10499;"CE";"urbain";"homme";55;"marie";"primaire";"agriculteur";5;FALSE;4214
10500;"CE";"urbain";"homme";47;"marie";"supérieur";"cadre";6;FALSE;4225
10501;"CE";"urbain";"homme";61;"marie";"primaire";"agriculteur";4;FALSE;4739
10502;"CE";"urbain";"femme";60;"veuf";"aucun";"inactif";2;FALSE;5502
10503;"CE";"urbain";"homme";34;"marie";"secondaire";"agriculteur";3;FALSE;5148
10504;"CE";"urbain";"homme";53;"marie";"primaire";"agriculteur";6;FALSE;3519
10505;"CE";"urbain";"homme";57;"marie";"aucun";"agriculteur";2;FALSE;5482
10506;"CE";"urbain";"homme";59;"celibataire";"primaire";"ouvrier";6;FALSE;5301
10507;"CE";"urbain";"homme";77;"marie";"primaire";"agriculteur";2;FALSE;3476
10508;"CE";"urbain";"homme";58;"marie";"secondaire";"indépendant";4;FALSE;11383
10509;"CE";"urbain";"homme";54;"marie";"primaire";"indépendant";6;FALSE;3435
10510;"CE";"urbain";"homme";72;"marie";"primaire";"retraité";2;FALSE;9017
10511;"CE";"urbain";"homme";52;"marie";"secondaire";"ouvrier";5;FALSE;6580
10512;"CE";"urbain";"homme";81;"marie";"primaire";"employé";2;FALSE;5255
10513;"CE";"urbain";"homme";34;"celibataire";"supérieur";"employé";1;FALSE;13172
10514;"CE";"urbain";"homme";81;"veuf";"aucun";"inactif";1;FALSE;7298
10515;"CE";"urbain";"femme";83;"veuf";"aucun";"inactif";1;FALSE;10998
10516;"CE";"urbain";"homme";50;"marie";"secondaire";"ouvrier";5;FALSE;3830
10517;"CE";"urbain";"femme";56;"veuf";"primaire";"inactif";1;FALSE;8568
10518;"CE";"urbain";"homme";50;"marie";"primaire";"cadre";4;FALSE;5815
10519;"CE";"urbain";"femme";87;"veuf";"aucun";"inactif";2;FALSE;3617
10520;"CE";"urbain";"homme";53;"marie";"primaire";"agriculteur";2;FALSE;15009
10521;"CE";"urbain";"homme";61;"marie";"primaire";"retraité";5;FALSE;4993
10522;"CE";"urbain";"homme";51;"marie";"supérieur";"cadre";5;FALSE;6412
10523;"CE";"urbain";"homme";52;"marie";"secondaire";"ouvrier";4;FALSE;3655
10524;"CE";"urbain";"homme";33;"marie";"secondaire";"indépendant";4;FALSE;5750
10525;"CE";"urbain";"homme";60;"marie";"primaire";"agriculteur";5;FALSE;7835
10526;"CE";"urbain";"homme";59;"marie";"primaire";"agriculteur";2;FALSE;12968
10527;"CE";"urbain";"homme";56;"marie";"primaire";"employé";4;FALSE;8162
10528;"CE";"urbain";"homme";47;"marie";"secondaire";"employé";4;FALSE;3085
10529;"CE";"urbain";"homme";61;"marie";"primaire";"agriculteur";4;FALSE;9347
10530;"CE";"urbain";"homme";61;"marie";"primaire";"indépendant";4;FALSE;9552
10531;"CE";"urbain";"femme";56;"veuf";"primaire";"inactif";4;FALSE;4574
10532;"CE";"urbain";"homme";44;"marie";"primaire";"indépendant";4;FALSE;12935
10533;"CE";"urbain";"homme";46;"marie";"primaire";"indépendant";6;FALSE;3349
10534;"CE";"urbain";"homme";68;"marie";"supérieur";"retraité";3;FALSE;9798
10535;"CE";"urbain";"homme";62;"marie";"primaire";"agriculteur";3;FALSE;7521
10536;"CE";"urbain";"femme";54;"veuf";"aucun";"inactif";1;FALSE;5724
10537;"CE";"urbain";"homme";71;"marie";"secondaire";"employé";4;FALSE;6187
10538;"CE";"urbain";"homme";78;"marie";"supérieur";"retraité";2;FALSE;7305
10539;"CE";"urbain";"homme";54;"marie";"secondaire";"agriculteur";3;FALSE;4229
10540;"CE";"urbain";"homme";60;"marie";"secondaire";"retraité";3;FALSE;3395
10541;"CE";"urbain";"femme";67;"veuf";"aucun";"inactif";1;FALSE;4791
10542;"CE";"urbain";"homme";48;"marie";"secondaire";"cadre";4;FALSE;6523
10543;"CE";"urbain";"homme";33;"divorce";"secondaire";"ouvrier";1;FALSE;8566
10544;"CE";"urbain";"homme";43;"marie";"supérieur";"cadre";5;TRUE;2664
10545;"CE";"urbain";"homme";31;"marie";"secondaire";"employé";2;FALSE;7139
10546;"CE";"rural";"femme";51;"veuf";"aucun";"ouvrier";2;FALSE;2340
10547;"CE";"rural";"homme";48;"marie";"primaire";"ouvrier";5;FALSE;2698
10548;"CE";"rural";"homme";52;"celibataire";"supérieur";"cadre";6;FALSE;6650
10549;"CE";"rural";"femme";56;"celibataire";"aucun";"agriculteur";4;FALSE;2851
10551;"CE";"rural";"homme";39;"marie";"primaire";"ouvrier";5;FALSE;2394
10552;"CE";"rural";"homme";45;"marie";"primaire";"ouvrier";6;TRUE;2128
10553;"CE";"rural";"homme";40;"marie";"secondaire";"ouvrier";5;FALSE;3528
10554;"CE";"rural";"homme";44;"marie";"secondaire";"cadre";4;FALSE;3035
10555;"CE";"rural";"homme";71;"marie";"aucun";"agriculteur";5;FALSE;6731
10556;"CE";"rural";"femme";79;"veuf";"aucun";"inactif";2;FALSE;4464
10557;"CE";"rural";"homme";54;"marie";"secondaire";"cadre";5;FALSE;5597
10558;"CE";"urbain";"homme";57;"marie";"primaire";"ouvrier";5;FALSE;8213
10559;"CE";"urbain";"homme";55;"marie";"primaire";"employé";5;FALSE;6424
10560;"CE";"urbain";"femme";68;"veuf";"aucun";"inactif";3;FALSE;8896
10561;"CE";"urbain";"homme";35;"marie";"supérieur";"employé";4;FALSE;7157
10562;"CE";"urbain";"femme";66;"veuf";"aucun";"inactif";1;FALSE;6056
10563;"CE";"urbain";"homme";35;"marie";"primaire";"indépendant";4;FALSE;5406
10564;"CE";"urbain";"homme";71;"marie";"supérieur";"retraité";3;FALSE;5948
10565;"CE";"urbain";"homme";53;"celibataire";"primaire";"ouvrier";5;FALSE;5304
10566;"CE";"urbain";"homme";35;"marie";"supérieur";"cadre";3;FALSE;5528
10567;"CE";"urbain";"femme";28;"celibataire";"secondaire";"inactif";3;FALSE;10873
10568;"CE";"urbain";"homme";58;"marie";"primaire";"agriculteur";5;FALSE;8490
10569;"CE";"urbain";"homme";74;"marie";"primaire";"retraité";3;FALSE;7171
10570;"CE";"urbain";"homme";60;"marie";"secondaire";"indépendant";4;FALSE;4446
10571;"CE";"urbain";"femme";68;"veuf";"primaire";"inactif";1;FALSE;8447
10572;"CE";"urbain";"homme";41;"marie";"primaire";"indépendant";5;FALSE;3706
10573;"CE";"urbain";"homme";78;"marie";"primaire";"retraité";2;FALSE;7208
10574;"CE";"urbain";"homme";67;"marie";"secondaire";"retraité";4;FALSE;4968
10575;"CE";"urbain";"homme";42;"marie";"primaire";"chomeur";5;FALSE;3292
10576;"CE";"urbain";"femme";45;"veuf";"secondaire";"inactif";4;FALSE;4789
10577;"CE";"urbain";"homme";65;"marie";"primaire";"retraité";4;FALSE;6413
10578;"CE";"urbain";"homme";87;"marie";"primaire";"cadre";5;FALSE;5197
10579;"CE";"urbain";"femme";75;"veuf";"primaire";"inactif";1;FALSE;6397
